["port 1","BOTTOM"]
["port 2","BOTTOM"]
["port 3","TOP"]
["port 4","TOP"]
("port 1","mode 1",1,"port 1",1,"transmission")
(23, 3)
1.8861942149166662e+14 1.8579295570405416e-03 -1.1449437304743397e+00
1.8924398911249997e+14 1.7114728805793539e-03 -9.6598976663750147e-01
1.8986855673333331e+14 1.9924698078330480e-03 -5.1307230452262564e-01
1.9049312435416662e+14 1.8378136588066551e-03 1.0988866476804574e-01
1.9111769197499997e+14 1.0324469073205063e-03 2.4272078402915026e-01
1.9174225959583331e+14 1.9502177386773625e-03 -2.9440679038904566e-01
1.9236682721666666e+14 3.6596088134508839e-03 2.8805960253168661e-01
1.9299139483749997e+14 4.1263187073614866e-03 1.0187458774109053e+00
1.9359660086208747e+14 3.0880442267620764e-03 1.5867089047968430e+00
1.9361596245833331e+14 3.0412196967813843e-03 1.5980897017639941e+00
1.9363532405457916e+14 2.9951514034756593e-03 1.6087951457813539e+00
1.9424053007916666e+14 2.1998292675629912e-03 1.5738704735179747e+00
1.9486509769999997e+14 3.1320592185345698e-03 1.8394668028099868e+00
